op1,op2,op3,sensor1,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,label
-0.0031;-0.0004;100.0;518.67;642.9;1596.24;1416.95;552.91;2388.25;9045.94;47.89;520.55;2388.24;8115.52;84.654;0.03;394.0;2388.0;100.0;38.61;230.919;1
-0.0011;0.0005;100.0;518.67;643.79;1594.18;1417.43;551.64;2388.23;9042.52;48.05;520.67;2388.23;8120.13;8.479;0.03;394.0;2388.0;100.0;38.64;232.223;1
-0.0027;0.0001;100.0;518.67;643.16;1601.23;1422.81;551.58;2388.22;9039.18;48.03;520.13;2388.29;8113.21;84.693;0.03;395.0;2388.0;100.0;38.7;231.361;1
0.0023;-0.0004;100.0;518.67;644.01;1597.86;1421.25;551.8;2388.23;9038.96;47.88;520.24;2388.26;8117.63;84.907;0.03;395.0;2388.0;100.0;38.54;231.976;1
0.0018;0.0004;100.0;518.67;643.35;1592.96;1413.4;552.22;2388.21;9039.33;47.93;520.2;2388.24;8121.79;84.807;0.03;396.0;2388.0;100.0;38.75;231.841;1
-0.0001;-0.0003;100.0;518.67;643.45;1598.26;1419.19;552.2;2388.21;9040.38;47.94;520.41;2388.28;8116.91;84.987;0.03;396.0;2388.0;100.0;38.49;230.567;1
-0.0012;0.0003;100.0;518.67;643.35;1601.97;1419.16;552.49;2388.25;9041.72;48.06;519.87;2388.2;8116.64;85.034;0.03;395.0;2388.0;100.0;38.79;231.561;1
0.0014;-0.0004;100.0;518.67;643.61;1599.66;1419.91;551.76;2388.32;9035.42;48.02;519.72;2388.23;8117.75;84.767;0.03;396.0;2388.0;100.0;38.64;23.142;1
-0.0003;-0.0002;100.0;518.67;643.24;1595.13;1421.9;551.9;2388.23;9036.56;48.05;520.3;2388.26;8112.84;85.025;0.03;394.0;2388.0;100.0;38.6;231.667;1
0.0007;-0.0003;100.0;518.67;643.12;1596.89;1425.79;550.95;2388.26;9038.68;48.02;520.32;2388.29;8115.22;85.015;0.03;395.0;2388.0;100.0;38.52;231.019;1
0.003;-0.0001;100.0;518.67;643.6;1600.75;1420.57;551.07;2388.27;9037.76;48.11;519.95;2388.33;8104.46;84.861;0.03;395.0;2388.0;100.0;38.36;231.885;1
0.0019;0.0001;100.0;518.67;643.64;1594.85;1426.44;550.62;2388.24;9035.23;47.8;520.31;2388.29;8106.06;84.937;0.03;397.0;2388.0;100.0;38.59;230.981;1
-0.0005;0.0;100.0;518.67;644.0;1602.68;1422.35;551.75;2388.32;9033.32;48.09;519.35;2388.35;8113.55;85.124;0.03;395.0;2388.0;100.0;38.4;230.969;1
0.0023;0.0002;100.0;518.67;643.44;1609.33;1429.5;551.24;2388.3;9041.11;48.26;519.73;2388.36;8113.53;8.549;0.03;396.0;2388.0;100.0;38.32;229.678;1
-0.001;-0.0002;100.0;518.67;643.6;1598.79;1434.02;550.77;2388.32;9032.34;48.4;519.31;2388.34;8110.86;85.637;0.03;395.0;2388.0;100.0;38.44;230.727;1
-0.0002;-0.0001;100.0;518.67;643.41;1587.82;1411.03;554.53;2388.08;9054.59;47.69;521.44;2388.11;8134.25;84.351;0.03;393.0;2388.0;100.0;38.77;23.286;0
-0.0034;-0.0001;100.0;518.67;642.74;1584.56;1405.48;552.66;2388.15;9057.63;47.62;521.16;2388.09;8131.08;84.032;0.03;393.0;2388.0;100.0;38.65;233.206;0
0.0011;0.0001;100.0;518.67;642.61;1593.05;1409.55;553.16;2388.13;9059.8;47.49;521.41;2388.18;8134.12;84.361;0.03;392.0;2388.0;100.0;39.04;232.637;0
0.0011;0.0005;100.0;518.67;643.28;1594.84;1409.82;553.26;2388.12;9051.02;47.48;521.3;2388.11;8127.29;84.591;0.03;393.0;2388.0;100.0;38.93;233.402;0
-0.0035;-0.0003;100.0;518.67;643.03;1593.76;1406.69;553.24;2388.15;9053.33;47.49;521.45;2388.15;8132.13;84.754;0.03;392.0;2388.0;100.0;39.02;233.241;0
-0.0035;0.0004;100.0;518.67;642.93;1596.45;1411.41;553.08;2388.13;9059.51;47.54;521.01;2388.1;8130.9;84.826;0.03;396.0;2388.0;100.0;38.76;232.511;0
-0.0013;0.0;100.0;518.67;643.0;1598.93;1408.83;553.63;2388.18;9052.34;47.73;521.27;2388.06;8133.98;8.399;0.03;392.0;2388.0;100.0;38.73;231.675;0
0.0021;0.0001;100.0;518.67;642.82;1581.73;1411.72;552.44;2388.11;9049.53;47.54;521.14;2388.13;8133.22;8.475;0.03;392.0;2388.0;100.0;38.79;231.458;0
0.0026;0.0002;100.0;518.67;643.29;1591.98;1406.03;553.25;2388.15;9053.45;47.64;521.17;2388.09;8131.17;84.435;0.03;393.0;2388.0;100.0;38.73;233.196;0
-0.0022;-0.0002;100.0;518.67;642.76;1590.23;1414.98;553.24;2388.1;9048.85;47.48;520.9;2388.18;8135.05;84.314;0.03;395.0;2388.0;100.0;38.87;233.196;0
-0.0004;0.0002;100.0;518.67;643.02;1589.89;1411.35;553.03;2388.15;9051.03;47.73;520.28;2388.11;8129.25;84.746;0.03;393.0;2388.0;100.0;38.74;233.387;0
0.0;0.0002;100.0;518.67;642.8;1586.86;1406.29;553.24;2388.08;9052.73;47.45;520.99;2388.16;8132.36;84.439;0.03;394.0;2388.0;100.0;38.93;232.171;0
0.0011;0.0002;100.0;518.67;642.81;1592.2;1409.2;552.88;2388.15;9048.84;47.67;521.64;2388.1;8133.86;84.425;0.03;394.0;2388.0;100.0;38.85;233.127;0
-0.0022;-0.0003;100.0;518.67;642.83;1587.13;1407.79;553.61;2388.09;9066.17;47.68;521.56;2388.1;8137.89;84.199;0.03;394.0;2388.0;100.0;38.75;233.108;0
0.0002;0.0004;100.0;518.67;642.05;1585.14;1410.76;553.69;2388.16;9047.24;47.81;521.34;2388.1;8126.08;84.091;0.03;393.0;2388.0;100.0;38.82;232.275;0
0.001;-0.0004;100.0;518.67;642.18;1589.4;1409.89;553.05;2388.13;9062.06;47.75;521.4;2388.1;8140.18;84.486;0.03;394.0;2388.0;100.0;38.8;23.262;0
0.0003;-0.0003;100.0;518.67;643.25;1587.21;1417.97;553.3;2388.13;9053.43;47.7;521.39;2388.11;8135.23;8.481;0.03;393.0;2388.0;100.0;38.79;232.908;0
-0.0014;0.0001;100.0;518.67;642.81;1589.71;1407.15;553.72;2388.09;9055.03;47.57;521.14;2388.1;8135.65;84.273;0.03;394.0;2388.0;100.0;38.72;232.728;0
-0.0011;0.0005;100.0;518.67;642.96;1591.9;1411.79;553.59;2388.19;9049.94;47.64;521.15;2388.09;8130.84;84.309;0.03;393.0;2388.0;100.0;38.73;232.838;0
-0.001;-0.0001;100.0;518.67;642.74;1594.39;1404.18;552.95;2388.09;9056.65;47.59;520.85;2388.07;8135.67;84.562;0.03;393.0;2388.0;100.0;38.8;233.087;0
-0.003;-0.0001;100.0;518.67;642.41;1589.23;1410.08;552.99;2388.1;9056.26;47.57;521.05;2388.13;8134.35;84.249;0.03;394.0;2388.0;100.0;38.75;232.869;0
-0.0036;-0.0004;100.0;518.67;642.28;1597.86;1412.68;553.43;2388.19;9048.12;47.72;520.86;2388.11;8133.52;84.357;0.03;394.0;2388.0;100.0;38.83;23.268;0
-0.0024;0.0002;100.0;518.67;643.04;1598.96;1401.96;552.27;2388.15;9056.99;47.58;521.54;2388.14;8140.33;84.753;0.03;393.0;2388.0;100.0;38.89;23.279;0
0.0005;0.0003;100.0;518.67;643.32;1593.37;1418.55;552.56;2388.13;9059.5;47.57;521.17;2388.12;8136.42;84.427;0.03;395.0;2388.0;100.0;38.81;233.446;0
-0.0007;0.0001;100.0;518.67;642.8;1589.91;1415.18;553.17;2388.13;9054.01;47.47;521.58;2388.16;8135.13;84.806;0.03;393.0;2388.0;100.0;38.7;232.233;0
0.0004;-0.0001;100.0;518.67;642.27;1594.66;1411.07;552.57;2388.13;9059.95;47.69;521.21;2388.11;8133.55;85.015;0.03;394.0;2388.0;100.0;38.92;232.179;0
-0.0023;0.0001;100.0;518.67;643.01;1585.92;1409.74;552.75;2388.16;9054.77;47.57;521.63;2388.13;8133.62;84.622;0.03;393.0;2388.0;100.0;38.72;232.012;0
-0.0017;0.0004;100.0;518.67;642.17;1595.63;1408.2;553.07;2388.1;9054.88;47.62;521.17;2388.08;8129.48;84.117;0.03;394.0;2388.0;100.0;38.92;233.562;0
-0.004;-0.0002;100.0;518.67;642.81;1597.33;1416.34;552.73;2388.08;9052.51;47.65;521.18;2388.15;8136.33;Aug 42;0.03;393.0;2388.0;100.0;38.68;233.409;0
-0.0014;-0.0001;100.0;518.67;642.77;1594.94;1411.04;552.63;2388.07;9044.73;47.76;521.35;2388.16;8132.32;84.689;0.03;394.0;2388.0;100.0;39.0;233.011;0
0.0003;-0.0003;100.0;518.67;643.14;1582.25;1411.22;553.08;2388.16;9056.38;47.64;521.13;2388.04;8134.37;84.659;0.03;393.0;2388.0;100.0;38.99;232.428;0
0.0014;-0.0003;100.0;518.67;642.68;1595.51;1415.85;552.39;2388.11;9051.55;47.63;521.32;2388.12;8129.68;84.983;0.03;393.0;2388.0;100.0;38.64;233.462;0
0.0059;0.0;100.0;518.67;642.98;1594.07;1412.48;553.11;2388.11;9054.22;47.66;521.19;2388.15;8137.0;84.534;0.03;394.0;2388.0;100.0;38.49;232.809;0
-0.001;0.0;100.0;518.67;642.85;1584.26;1407.43;552.9;2388.12;9053.41;47.64;520.74;2388.17;8132.31;8.466;0.03;394.0;2388.0;100.0;38.86;232.882;0
0.0006;0.0006;100.0;518.67;642.87;1591.82;1411.63;552.67;2388.13;9053.01;47.69;521.35;2388.11;8133.62;84.763;0.03;394.0;2388.0;100.0;38.74;23.225;0
-0.0016;0.0;100.0;518.67;642.64;1595.3;1409.01;553.49;2388.17;9050.42;47.53;521.69;2388.19;8129.35;84.646;0.03;392.0;2388.0;100.0;38.63;233.079;0
-0.0008;0.0004;100.0;518.67;642.45;1589.87;1411.27;552.36;2388.13;9054.34;47.61;521.31;2388.16;8133.51;84.764;0.03;393.0;2388.0;100.0;38.68;232.306;0
-0.0018;0.0005;100.0;518.67;642.42;1584.63;1416.45;552.82;2388.07;9050.58;47.75;521.77;2388.12;8135.5;84.485;0.03;393.0;2388.0;100.0;38.89;232.898;0
-0.0003;-0.0;100.0;518.67;642.64;1591.45;1415.49;553.77;2388.14;9050.17;47.78;521.16;2388.16;8132.3;84.393;0.03;393.0;2388.0;100.0;38.68;232.113;0
-0.0008;-0.0001;100.0;518.67;642.66;1588.14;1412.1;552.34;2388.1;9051.04;47.61;521.15;2388.11;8129.67;84.725;0.03;393.0;2388.0;100.0;38.89;232.626;0
0.0048;-0.0001;100.0;518.67;642.68;1585.25;1411.17;552.55;2388.09;9052.66;47.49;521.06;2388.11;8137.54;84.214;0.03;394.0;2388.0;100.0;38.93;232.229;0
0.0013;-0.0004;100.0;518.67;643.45;1598.44;1410.54;553.42;2388.09;9061.63;47.75;520.92;2388.17;8134.39;85.081;0.03;393.0;2388.0;100.0;38.74;234.344;0
-0.0043;0.0003;100.0;518.67;642.61;1593.71;1411.55;552.62;2388.11;9051.9;47.6;521.3;2388.17;8132.27;84.885;0.03;394.0;2388.0;100.0;38.71;232.403;0
-0.0029;0.0006;100.0;518.67;642.92;1588.1;1407.6;552.88;2388.16;9055.76;47.51;521.19;2388.18;8135.12;84.703;0.03;394.0;2388.0;100.0;38.75;231.009;0
0.0019;0.0004;100.0;518.67;643.07;1593.88;1409.09;553.11;2388.14;9049.33;47.77;521.12;2388.13;8135.23;84.625;0.03;395.0;2388.0;100.0;38.74;232.155;0
-0.0015;0.0;100.0;518.67;642.87;1590.17;1410.16;553.43;2388.12;9050.7;47.85;521.07;2388.11;8138.45;8.446;0.03;392.0;2388.0;100.0;38.78;23.311;0
-0.0026;0.0003;100.0;518.67;643.05;1592.53;1415.67;553.38;2388.12;9053.53;47.61;520.62;2388.12;8134.81;84.477;0.03;393.0;2388.0;100.0;38.87;231.781;0
-0.0028;0.0005;100.0;518.67;643.16;1591.87;1411.17;553.61;2388.12;9052.57;47.64;521.37;2388.11;8130.97;84.663;0.03;393.0;2388.0;100.0;38.67;232.761;0
-0.0009;-0.0004;100.0;518.67;642.37;1589.87;1416.56;552.67;2388.12;9057.42;47.72;521.77;2388.11;8135.86;84.821;0.03;393.0;2388.0;100.0;38.78;231.934;0
0.0003;0.0001;100.0;518.67;643.11;1582.51;1417.34;553.41;2388.1;9064.04;47.61;520.88;2388.1;8133.32;84.802;0.03;394.0;2388.0;100.0;38.83;23.291;0
0.0003;-0.0003;100.0;518.67;643.14;1586.36;1415.3;552.98;2388.13;9053.75;47.41;521.2;2388.16;8133.07;84.525;0.03;394.0;2388.0;100.0;38.71;233.027;0
0.0048;-0.0001;100.0;518.67;642.77;1598.85;1409.98;553.01;2388.16;9055.38;47.6;521.11;2388.16;8132.17;84.783;0.03;394.0;2388.0;100.0;38.53;231.935;0
-0.0012;0.0001;100.0;518.67;642.83;1591.11;1416.16;552.41;2388.11;9058.15;47.6;520.95;2388.11;8131.21;84.704;0.03;392.0;2388.0;100.0;38.73;23. Feb;0
0.0005;0.0003;100.0;518.67;643.1;1600.07;1413.31;552.24;2388.15;9056.23;47.72;521.47;2388.12;8135.31;8.455;0.03;393.0;2388.0;100.0;38.74;232.717;0
-0.0005;0.0005;100.0;518.67;642.3;1599.84;1420.09;552.73;2388.15;9052.13;47.73;521.26;2388.12;8131.59;84.578;0.03;392.0;2388.0;100.0;38.7;232.474;0
0.0045;0.0003;100.0;518.67;642.78;1591.77;1416.55;553.21;2388.17;9061.99;47.71;520.8;2388.19;8127.42;84.726;0.03;394.0;2388.0;100.0;38.61;232.568;0
0.0006;0.0002;100.0;518.67;643.21;1590.01;1415.11;553.23;2388.1;9055.54;47.77;521.09;2388.15;8136.34;84.328;0.03;394.0;2388.0;100.0;38.75;233.479;0
0.0004;-0.0001;100.0;518.67;642.35;1598.28;1410.09;552.78;2388.12;9052.08;47.79;520.42;2388.09;8132.96;84.554;0.03;393.0;2388.0;100.0;38.74;23.235;0
0.0023;-0.0003;100.0;518.67;643.22;1592.24;1417.65;552.99;2388.19;9060.1;47.84;520.67;2388.12;8132.28;84.656;0.03;394.0;2388.0;100.0;38.81;232.564;0
-0.0015;-0.0004;100.0;518.67;642.67;1589.47;1412.12;552.77;2388.15;9062.44;47.59;520.66;2388.14;8131.12;84.563;0.03;393.0;2388.0;100.0;38.77;232.335;0
-0.0034;0.0001;100.0;518.67;642.92;1599.01;1413.74;553.25;2388.14;9053.09;47.68;520.83;2388.13;8125.59;84.651;0.03;394.0;2388.0;100.0;38.97;231.953;0
-0.0019;-0.0001;100.0;518.67;643.09;1594.06;1411.01;553.35;2388.11;9055.17;47.61;521.25;2388.15;8130.94;84.646;0.03;393.0;2388.0;100.0;38.66;233.406;0
-0.0034;-0.0002;100.0;518.67;642.57;1600.27;1412.42;553.32;2388.15;9047.04;47.61;521.04;2388.2;8127.6;84.474;0.03;394.0;2388.0;100.0;38.78;232.541;0
0.0028;0.0;100.0;518.67;643.36;1594.07;1415.97;552.96;2388.17;9056.69;47.65;521.52;2388.15;8132.92;84.659;0.03;393.0;2388.0;100.0;38.73;231.934;0
-0.0017;0.0003;100.0;518.67;642.74;1590.27;1420.12;552.67;2388.16;9060.66;47.67;520.8;2388.2;8133.37;84.475;0.03;394.0;2388.0;100.0;38.83;233.457;0
-0.0016;0.0001;100.0;518.67;642.94;1591.49;1413.08;553.19;2388.17;9052.05;47.61;520.92;2388.17;8130.81;84.437;0.03;395.0;2388.0;100.0;38.87;231.632;0
0.0003;0.0003;100.0;518.67;642.95;1592.06;1418.3;552.15;2388.15;9054.44;47.69;521.0;2388.14;8135.39;84.275;0.03;393.0;2388.0;100.0;38.8;232.551;0
0.0014;0.0003;100.0;518.67;643.42;1590.43;1413.96;552.28;2388.15;9056.6;47.68;521.23;2388.18;8135.25;84.562;0.03;393.0;2388.0;100.0;38.8;232.834;0
0.0016;-0.0002;100.0;518.67;642.89;1587.61;1412.75;552.9;2388.12;9053.58;47.79;520.9;2388.13;8129.55;84.491;0.03;394.0;2388.0;100.0;38.73;231.435;0
0.005;0.0002;100.0;518.67;642.51;1586.98;1415.21;552.22;2388.19;9054.98;47.71;521.21;2388.17;8126.24;84.511;0.03;394.0;2388.0;100.0;38.84;231.641;0
-0.0009;-0.0002;100.0;518.67;642.78;1592.76;1412.34;552.53;2388.19;9059.23;47.89;521.16;2388.16;8127.32;84.227;0.03;393.0;2388.0;100.0;38.58;232.626;0
-0.002;0.0002;100.0;518.67;643.35;1594.34;1412.89;552.89;2388.15;9057.48;47.43;521.2;2388.14;8130.27;84.537;0.03;395.0;2388.0;100.0;38.76;232.917;0
-0.0024;0.0004;100.0;518.67;643.2;1601.27;1416.51;553.02;2388.12;9053.01;47.56;520.94;2388.17;8134.19;84.536;0.03;395.0;2388.0;100.0;38.79;231.809;0
-0.0038;0.0002;100.0;518.67;643.13;1587.65;1410.43;553.38;2388.14;9050.07;47.81;520.82;2388.18;8128.55;84.679;0.03;393.0;2388.0;100.0;38.78;231.929;0
-0.0017;-0.0001;100.0;518.67;643.05;1596.54;1419.39;552.04;2388.12;9051.0;47.71;520.44;2388.15;8130.07;84.411;0.03;394.0;2388.0;100.0;38.78;231.842;0
0.002;0.0005;100.0;518.67;643.12;1594.54;1411.68;552.25;2388.15;9052.88;47.62;520.65;2388.21;8136.48;84.625;0.03;395.0;2388.0;100.0;38.85;232.067;0
0.0013;-0.0;100.0;518.67;643.09;1597.57;1416.33;553.38;2388.22;9056.76;47.72;520.85;2388.16;8136.23;84.435;0.03;395.0;2388.0;100.0;38.67;233.237;0
0.0042;0.0;100.0;518.67;643.18;1594.09;1419.84;552.19;2388.13;9048.61;47.88;520.88;2388.22;8130.09;84.615;0.03;394.0;2388.0;100.0;38.69;231.995;0
-0.0048;0.0001;100.0;518.67;643.39;1593.69;1416.28;552.6;2388.14;9048.52;47.56;520.75;2388.18;8125.72;84.818;0.03;393.0;2388.0;100.0;38.5;23.273;0
-0.0016;-0.0;100.0;518.67;642.73;1588.82;1414.96;552.35;2388.18;9056.12;47.7;520.71;2388.19;8127.33;84.838;0.03;395.0;2388.0;100.0;38.74;232.252;0
0.0027;0.0001;100.0;518.67;642.49;1594.2;1412.47;552.75;2388.15;9053.85;47.77;521.02;2388.12;8130.21;84.818;0.03;394.0;2388.0;100.0;38.79;232.453;0
-0.0046;0.0003;100.0;518.67;643.16;1592.77;1414.51;552.74;2388.21;9050.65;47.73;521.14;2388.17;8127.63;Aug 46;0.03;394.0;2388.0;100.0;38.54;232.831;0
0.0022;0.0002;100.0;518.67;642.93;1596.31;1416.2;553.15;2388.11;9050.9;47.95;520.6;2388.18;8129.06;84.416;0.03;394.0;2388.0;100.0;38.66;232.865;0
0.0042;-0.0001;100.0;518.67;642.55;1596.61;1414.22;552.52;2388.18;9053.3;47.74;521.0;2388.17;8130.13;84.859;0.03;394.0;2388.0;100.0;38.45;231.409;0
0.0016;0.0001;100.0;518.67;643.33;1604.36;1421.05;552.77;2388.18;9051.69;47.55;520.41;2388.18;8130.34;85.015;0.03;394.0;2388.0;100.0;38.56;232.339;0
-0.0011;-0.0002;100.0;518.67;642.29;1596.16;1414.52;553.2;2388.16;9055.49;47.89;520.85;2388.21;8126.69;84.644;0.03;395.0;2388.0;100.0;38.58;231.913;0
0.0034;0.0002;100.0;518.67;643.61;1595.48;1417.57;553.04;2388.2;9050.07;47.85;520.96;2388.17;8132.38;84.868;0.03;395.0;2388.0;100.0;38.77;23.249;0
0.0011;0.0004;100.0;518.67;643.0;1597.89;1419.12;552.63;2388.15;9052.22;47.86;520.85;2388.19;8123.57;8.487;0.03;395.0;2388.0;100.0;38.66;231.541;0
-0.0001;-0.0001;100.0;518.67;643.31;1598.55;1417.24;553.11;2388.19;9052.6;47.88;520.86;2388.19;8128.26;84.622;0.03;395.0;2388.0;100.0;38.8;232.138;0
0.001;-0.0002;100.0;518.67;642.84;1591.35;1415.55;553.25;2388.21;9048.74;47.8;520.67;2388.16;8134.14;84.358;0.03;394.0;2388.0;100.0;38.83;232.659;0
-0.0024;-0.0001;100.0;518.67;643.3;1592.89;1420.89;553.2;2388.18;9051.18;47.54;520.65;2388.2;8129.87;8.474;0.03;392.0;2388.0;100.0;38.62;232.614;0
0.0019;-0.0002;100.0;518.67;642.61;1598.82;1413.01;551.64;2388.24;9051.56;47.76;520.52;2388.17;8127.71;84.523;0.03;395.0;2388.0;100.0;38.62;232.173;0
0.0005;-0.0003;100.0;518.67;642.47;1603.53;1421.98;552.18;2388.2;9055.78;47.76;520.34;2388.21;8133.36;84.786;0.03;394.0;2388.0;100.0;38.62;231.897;0
-0.0007;0.0005;100.0;518.67;643.07;1594.6;1419.99;552.53;2388.2;9057.43;47.7;520.43;2388.19;8130.66;85.009;0.03;394.0;2388.0;100.0;38.58;231.388;0
0.0012;0.0004;100.0;518.67;643.44;1591.86;1421.47;552.58;2388.11;9049.89;47.91;520.71;2388.13;8132.65;84.859;0.03;395.0;2388.0;100.0;38.68;231.684;0
0.0014;0.0001;100.0;518.67;642.74;1594.8;1417.81;552.18;2388.2;9053.62;47.62;520.78;2388.18;8125.92;84.863;0.03;394.0;2388.0;100.0;38.59;232.171;0
-0.0024;-0.0004;100.0;518.67;643.35;1593.93;1414.77;552.53;2388.19;9049.73;47.73;520.65;2388.21;8133.38;84.733;0.03;394.0;2388.0;100.0;38.66;231.952;0
-0.0;-0.0001;100.0;518.67;643.28;1594.3;1417.63;552.56;2388.23;9062.29;47.74;521.24;2388.19;8132.48;84.998;0.03;395.0;2388.0;100.0;38.53;233.157;0
0.001;-0.0004;100.0;518.67;643.27;1593.78;1419.08;552.11;2388.19;9061.19;47.9;520.6;2388.21;8126.39;84.945;0.03;394.0;2388.0;100.0;38.71;231.203;0
0.0014;0.0;100.0;518.67;643.15;1599.1;1426.6;551.7;2388.15;9048.48;47.81;520.83;2388.22;8128.5;84.524;0.03;395.0;2388.0;100.0;38.61;232.193;0
-0.0031;-0.0004;100.0;518.67;643.1;1591.63;1430.17;552.43;2388.17;9059.02;47.85;520.62;2388.19;8130.88;84.717;0.03;394.0;2388.0;100.0;38.76;232.111;0
-0.0001;-0.0003;100.0;518.67;642.8;1591.51;1414.5;552.64;2388.21;9052.73;47.82;520.01;2388.2;8125.22;84.788;0.03;394.0;2388.0;100.0;38.41;232.435;0
0.0022;-0.0003;100.0;518.67;643.54;1595.52;1416.64;552.78;2388.17;9047.42;47.73;520.91;2388.22;8120.76;84.557;0.03;396.0;2388.0;100.0;38.62;232.234;0
0.0003;0.0006;100.0;518.67;643.09;1595.38;1415.48;551.77;2388.26;9054.68;47.81;520.62;2388.18;8130.18;85.082;0.03;395.0;2388.0;100.0;38.61;231.504;0
-0.0029;0.0004;100.0;518.67;643.63;1589.57;1421.02;552.09;2388.21;9047.8;47.89;520.96;2388.21;8133.12;84.935;0.03;395.0;2388.0;100.0;38.56;232.909;0
-0.0013;-0.0001;100.0;518.67;643.07;1598.4;1422.37;552.16;2388.19;9044.05;48.06;520.88;2388.17;8131.43;84.862;0.03;394.0;2388.0;100.0;38.67;231.846;0
0.0038;0.0003;100.0;518.67;643.34;1591.91;1422.7;552.72;2388.23;9049.04;47.91;520.66;2388.21;8127.07;84.751;0.03;396.0;2388.0;100.0;38.7;232.097;0
-0.0002;0.0001;100.0;518.67;642.79;1596.51;1422.55;552.22;2388.21;9043.42;47.82;520.53;2388.2;8129.79;84.687;0.03;396.0;2388.0;100.0;38.57;231.763;0
0.0002;-0.0002;100.0;518.67;643.34;1608.82;1426.58;552.11;2388.2;9050.59;47.88;520.67;2388.22;8125.03;85.344;0.03;396.0;2388.0;100.0;38.72;231.979;0
-0.0023;0.0003;100.0;518.67;643.2;1594.73;1417.25;552.4;2388.19;9048.06;48.09;520.88;2388.18;8126.09;84.785;0.03;396.0;2388.0;100.0;38.64;232.487;0
0.0042;0.0006;100.0;518.67;642.93;1601.69;1420.46;552.44;2388.23;9053.36;48.12;520.08;2388.18;8126.13;84.858;0.03;395.0;2388.0;100.0;38.54;231.158;0
-0.0048;-0.0;100.0;518.67;643.12;1597.42;1424.38;552.43;2388.24;9052.59;48.06;520.25;2388.21;8125.08;8.483;0.03;395.0;2388.0;100.0;38.62;231.861;0
-0.0017;0.0006;100.0;518.67;643.73;1599.3;1429.21;552.18;2388.23;9050.38;47.94;520.08;2388.22;8123.2;84.953;0.03;395.0;2388.0;100.0;38.65;231.574;0
0.0007;-0.0001;100.0;518.67;643.64;1602.79;1427.84;552.34;2388.28;9049.92;47.93;520.32;2388.2;8127.36;84.927;0.03;394.0;2388.0;100.0;38.63;231.449;0
0.0005;-0.0002;100.0;518.67;643.18;1595.55;1411.61;552.32;2388.22;9049.35;47.76;520.22;2388.21;8124.42;84.754;0.03;396.0;2388.0;100.0;38.52;230.841;1
-0.0002;0.0004;100.0;518.67;643.39;1592.38;1423.9;551.9;2388.21;9046.36;48.08;520.11;2388.19;8127.9;84.853;0.03;395.0;2388.0;100.0;38.57;231.606;1
-0.0006;0.0001;100.0;518.67;642.97;1591.23;1412.51;552.36;2388.17;9056.27;48.02;520.08;2388.22;8126.09;85.093;0.03;396.0;2388.0;100.0;38.61;232.132;1
0.0036;-0.0004;100.0;518.67;644.11;1597.95;1420.95;551.87;2388.23;9051.86;47.93;520.08;2388.22;8127.17;85.124;0.03;394.0;2388.0;100.0;38.85;230.815;1
0.0035;-0.0002;100.0;518.67;643.88;1602.48;1423.44;551.95;2388.22;9051.96;48.06;520.02;2388.24;8118.98;84.977;0.03;396.0;2388.0;100.0;38.46;231.695;1
0.0001;0.0005;100.0;518.67;643.05;1596.25;1428.11;552.11;2388.21;9043.51;47.97;520.34;2388.22;8127.59;84.997;0.03;394.0;2388.0;100.0;38.49;231.574;1
-0.0029;0.0002;100.0;518.67;643.76;1601.18;1428.75;551.92;2388.2;9049.7;47.99;520.02;2388.25;8125.93;84.902;0.03;394.0;2388.0;100.0;38.44;231.475;1
-0.002;0.0002;100.0;518.67;643.61;1596.68;1422.19;552.14;2388.26;9045.06;48.2;520.06;2388.29;8123.45;84.916;0.03;395.0;2388.0;100.0;38.59;231.325;1
-0.0026;-0.0003;100.0;518.67;643.8;1601.83;1420.64;552.01;2388.21;9047.07;47.99;520.0;2388.25;8121.59;85.159;0.03;394.0;2388.0;100.0;38.42;230.859;1
0.0019;-0.0002;100.0;518.67;643.38;1602.86;1429.54;551.24;2388.29;9046.5;48.02;519.69;2388.25;8121.79;85.001;0.03;395.0;2388.0;100.0;38.56;231.497;1
0.0035;0.0004;100.0;518.67;643.49;1605.14;1428.12;551.89;2388.26;9046.49;48.08;520.23;2388.26;8122.34;Aug 49;0.03;395.0;2388.0;100.0;38.57;23.19;1
-0.0002;0.0;100.0;518.67;643.63;1602.65;1428.66;552.02;2388.3;9041.59;48.16;519.31;2388.28;8117.73;85.671;0.03;395.0;2388.0;100.0;38.54;230.733;1
-0.0037;0.0;100.0;518.67;643.56;1601.57;1430.48;551.63;2388.24;9043.45;48.27;519.55;2388.28;8124.02;85.014;0.03;397.0;2388.0;100.0;38.38;231.853;1
-0.0011;0.0;100.0;518.67;643.7;1599.36;1427.58;551.05;2388.26;9053.09;48.21;519.74;2388.25;8120.06;85.026;0.03;396.0;2388.0;100.0;38.48;230.415;1
0.0025;0.0003;100.0;518.67;643.49;1600.3;1427.05;551.57;2388.3;9047.56;48.01;519.66;2388.29;8117.39;85.203;0.03;397.0;2388.0;100.0;38.36;231.987;1
-0.0021;0.0003;100.0;518.67;643.42;1598.99;1420.74;551.17;2388.31;9052.03;48.17;519.8;2388.26;8122.93;85.133;0.03;395.0;2388.0;100.0;38.58;230.905;1
